latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2024-02-20T14:00,2.1,39,0.00,0.00,0.00,0,0,3.8,163,16.6,1028.6
2024-02-20T15:00,2.3,41,0.00,0.00,0.00,0,0,4.0,180,15.5,1027.9
2024-02-20T16:00,2.3,43,0.00,0.00,0.00,0,0,6.2,170,16.2,1027.6
2024-02-20T17:00,1.6,46,0.00,0.00,0.00,0,3,10.0,165,19.8,1027.7
2024-02-20T18:00,0.2,51,0.00,0.00,0.00,1,25,10.6,162,21.2,1027.9
2024-02-20T19:00,-2.4,65,0.00,0.00,0.00,0,0,7.4,151,16.6,1028.2
2024-02-20T20:00,-3.8,76,0.00,0.00,0.00,0,0,10.2,141,11.9,1028.6
2024-02-20T21:00,-4.0,75,0.00,0.00,0.00,0,0,9.7,132,12.6,1028.4
2024-02-20T22:00,-4.2,78,0.00,0.00,0.00,1,43,9.8,118,12.6,1028.6
2024-02-20T23:00,-4.2,78,0.00,0.00,0.00,1,37,8.7,83,11.9,1028.8
2024-02-21T00:00,-4.6,79,0.00,0.00,0.00,1,21,8.1,69,10.4,1028.8
2024-02-21T01:00,-5.1,81,0.00,0.00,0.00,1,34,7.1,41,9.7,1028.8
2024-02-21T02:00,-5.2,83,0.00,0.00,0.00,3,87,4.9,17,9.0,1028.5
2024-02-21T03:00,-5.2,85,0.00,0.00,0.00,3,100,5.1,8,7.9,1028.2
2024-02-21T04:00,-5.5,86,0.00,0.00,0.00,3,99,5.4,20,8.6,1027.9
2024-02-21T05:00,-5.6,86,0.00,0.00,0.00,3,99,5.7,35,8.6,1027.7
2024-02-21T06:00,-5.4,85,0.00,0.00,0.00,0,2,6.3,24,10.1,1027.8
2024-02-21T07:00,-5.2,84,0.00,0.00,0.00,0,6,7.4,23,11.9,1027.9
2024-02-21T08:00,-4.8,82,0.00,0.00,0.00,0,16,7.6,45,12.2,1028.0
2024-02-21T09:00,-1.8,72,0.00,0.00,0.00,1,46,8.6,33,15.5,1028.8
2024-02-21T10:00,1.3,60,0.00,0.00,0.00,3,88,8.7,60,18.4,1029.0
2024-02-21T11:00,3.3,53,0.00,0.00,0.00,3,100,12.4,107,24.5,1028.9
2024-02-21T12:00,3.8,52,0.00,0.00,0.00,3,100,14.6,128,28.1,1028.4
2024-02-21T13:00,4.1,55,0.00,0.00,0.00,3,97,13.8,131,28.1,1026.9
2024-02-21T14:00,4.3,54,0.00,0.00,0.00,3,99,13.2,135,27.0,1025.8
2024-02-21T15:00,4.6,53,0.00,0.00,0.00,3,100,13.6,140,26.6,1024.7
2024-02-21T16:00,4.2,54,0.00,0.00,0.00,3,87,14.5,138,27.0,1023.8
2024-02-21T17:00,3.4,59,0.00,0.00,0.00,1,40,15.0,136,27.4,1023.6
2024-02-21T18:00,2.5,63,0.00,0.00,0.00,1,39,11.5,131,26.3,1023.4
2024-02-21T19:00,-0.6,80,0.00,0.00,0.00,1,48,8.6,123,18.4,1023.3
2024-02-21T20:00,-1.6,84,0.00,0.00,0.00,1,44,9.8,118,12.6,1023.2
2024-02-21T21:00,-3.0,86,0.00,0.00,0.00,1,27,10.9,107,13.3,1023.0
2024-02-21T22:00,-2.8,87,0.00,0.00,0.00,1,42,9.4,97,13.0,1022.8
2024-02-21T23:00,-2.8,88,0.00,0.00,0.00,3,100,9.8,96,11.9,1022.2
2024-02-22T00:00,-2.2,86,0.00,0.00,0.00,2,79,6.8,90,11.5,1021.4
2024-02-22T01:00,-1.0,83,0.00,0.00,0.00,0,0,3.1,54,8.3,1020.5
2024-02-22T02:00,-3.0,89,0.00,0.00,0.00,0,0,2.2,351,4.0,1019.7
2024-02-22T03:00,-4.0,93,0.00,0.00,0.00,0,0,3.5,336,6.5,1019.2
2024-02-22T04:00,-4.7,96,0.00,0.00,0.00,1,30,4.3,355,7.2,1018.2
2024-02-22T05:00,-5.1,98,0.00,0.00,0.00,3,97,2.8,40,6.5,1017.3
2024-02-22T06:00,-4.7,99,0.00,0.00,0.00,3,99,0.8,27,4.0,1017.2
2024-02-22T07:00,-5.1,98,0.00,0.00,0.00,3,98,2.3,288,2.9,1016.7
2024-02-22T08:00,-5.1,98,0.00,0.00,0.00,3,99,4.8,243,6.5,1016.2
2024-02-22T09:00,-1.4,90,0.00,0.00,0.00,3,83,6.6,189,14.0,1015.9
2024-02-22T10:00,1.8,76,0.00,0.00,0.00,1,42,7.8,193,17.3,1015.1
2024-02-22T11:00,3.8,63,0.00,0.00,0.00,0,10,12.8,190,25.9,1014.3
2024-02-22T12:00,5.1,60,0.00,0.00,0.00,0,2,16.3,174,31.3,1013.2
2024-02-22T13:00,6.2,59,0.00,0.00,0.00,2,57,16.2,183,32.4,1012.3
2024-02-22T14:00,6.8,59,0.00,0.00,0.00,3,94,16.9,168,32.8,1010.4
2024-02-22T15:00,6.7,64,0.00,0.00,0.00,3,100,18.8,160,35.3,1008.8
2024-02-22T16:00,5.5,73,0.00,0.00,0.00,3,100,19.8,151,35.3,1007.4
2024-02-22T17:00,5.0,76,0.00,0.00,0.00,3,100,19.8,155,35.6,1006.5
2024-02-22T18:00,3.8,84,0.00,0.00,0.00,3,100,17.1,158,33.8,1006.1
2024-02-22T19:00,3.8,86,0.00,0.00,0.00,3,100,15.3,165,27.0,1005.7
2024-02-22T20:00,3.9,86,0.00,0.00,0.00,3,100,16.0,171,25.6,1005.4
2024-02-22T21:00,2.7,95,0.10,0.10,0.00,51,100,14.0,179,24.8,1005.3
2024-02-22T22:00,2.8,96,0.10,0.10,0.00,51,100,10.8,178,22.3,1005.0
2024-02-22T23:00,2.8,97,0.10,0.10,0.00,51,100,9.3,164,16.9,1003.5
2024-02-23T00:00,2.8,97,0.10,0.10,0.00,51,100,8.3,162,14.8,1002.3
2024-02-23T01:00,2.8,97,0.80,0.80,0.00,53,100,7.9,164,13.0,1001.4
2024-02-23T02:00,2.8,97,0.80,0.80,0.00,53,100,5.2,155,12.2,1000.8
2024-02-23T03:00,2.9,97,0.20,0.20,0.00,51,100,4.4,99,7.2,999.4
2024-02-23T04:00,2.8,98,0.10,0.10,0.00,51,100,3.8,49,6.5,997.9
2024-02-23T05:00,2.5,99,0.40,0.40,0.00,51,100,4.2,31,7.6,996.9
2024-02-23T06:00,2.2,99,0.40,0.40,0.00,51,100,4.3,355,7.6,996.9
2024-02-23T07:00,2.0,100,0.10,0.10,0.00,51,98,5.4,360,9.0,996.8
2024-02-23T08:00,1.4,100,0.00,0.00,0.00,3,100,7.9,330,11.5,996.9
2024-02-23T09:00,3.0,98,0.00,0.00,0.00,3,99,12.8,328,21.2,996.4
2024-02-23T10:00,4.7,96,0.00,0.00,0.00,3,100,9.8,324,20.5,996.4
2024-02-23T11:00,5.4,91,0.00,0.00,0.00,3,100,9.3,332,18.4,996.0
2024-02-23T12:00,6.3,87,0.00,0.00,0.00,3,100,7.6,352,18.4,995.5
2024-02-23T13:00,7.8,81,0.00,0.00,0.00,3,100,8.8,348,19.1,995.3
2024-02-23T14:00,8.1,79,0.00,0.00,0.00,3,100,12.7,345,24.5,994.7
2024-02-23T15:00,8.2,79,0.00,0.00,0.00,3,100,10.2,352,24.5,994.2
2024-02-23T16:00,7.2,83,0.10,0.10,0.00,51,100,12.5,348,22.3,993.8
2024-02-23T17:00,7.0,82,0.10,0.10,0.00,51,100,12.1,350,23.4,993.4
2024-02-23T18:00,6.8,84,0.00,0.00,0.00,3,100,5.8,30,20.5,993.5
2024-02-23T19:00,5.1,91,0.00,0.00,0.00,3,100,6.9,47,8.6,993.9
2024-02-23T20:00,5.6,89,0.00,0.00,0.00,3,100,6.1,357,8.3,993.8
2024-02-23T21:00,4.3,93,0.00,0.00,0.00,3,100,6.6,319,10.1,994.3
2024-02-23T22:00,3.7,93,0.00,0.00,0.00,3,100,7.7,319,12.6,994.5
2024-02-23T23:00,2.8,93,0.00,0.00,0.00,3,100,7.9,330,12.2,994.6
2024-02-24T00:00,1.8,94,0.00,0.00,0.00,3,100,7.3,327,12.2,994.1
2024-02-24T01:00,1.8,93,0.00,0.00,0.00,3,99,8.7,318,13.7,994.4
2024-02-24T02:00,1.9,88,0.00,0.00,0.00,3,100,10.2,328,14.8,994.8
2024-02-24T03:00,2.0,85,0.00,0.00,0.00,3,100,13.8,327,20.9,995.2
2024-02-24T04:00,2.0,84,0.00,0.00,0.00,0,19,16.1,331,25.6,995.8
2024-02-24T05:00,1.4,87,0.00,0.00,0.00,0,4,17.6,337,27.7,996.0
2024-02-24T06:00,0.8,90,0.00,0.00,0.00,3,92,19.3,339,31.0,996.9
2024-02-24T07:00,0.8,89,0.00,0.00,0.00,3,100,19.1,338,31.3,997.6
2024-02-24T08:00,1.3,86,0.00,0.00,0.00,3,100,18.2,335,31.0,998.6
2024-02-24T09:00,3.8,76,0.00,0.00,0.00,3,99,18.1,319,29.2,999.2
2024-02-24T10:00,4.1,66,0.00,0.00,0.00,3,97,18.6,317,30.6,1000.3
2024-02-24T11:00,4.1,55,0.00,0.00,0.00,3,100,21.4,316,37.4,1000.9
2024-02-24T12:00,3.9,46,0.00,0.00,0.00,3,100,21.4,319,37.8,1001.5
2024-02-24T13:00,4.9,35,0.00,0.00,0.00,1,30,21.3,323,39.2,1002.0
2024-02-24T14:00,5.4,30,0.00,0.00,0.00,1,31,21.4,324,40.0,1002.1
2024-02-24T15:00,5.6,27,0.00,0.00,0.00,1,26,20.4,324,39.2,1002.4
2024-02-24T16:00,5.4,24,0.00,0.00,0.00,1,38,20.1,327,37.4,1003.0
2024-02-24T17:00,4.8,23,0.00,0.00,0.00,0,10,18.7,330,36.0,1003.6
2024-02-24T18:00,3.5,26,0.00,0.00,0.00,0,0,15.2,324,32.4,1005.1
2024-02-24T19:00,0.9,30,0.00,0.00,0.00,0,0,13.0,318,24.5,1006.8
2024-02-24T20:00,-0.6,29,0.00,0.00,0.00,0,0,16.4,327,25.9,1008.3
2024-02-24T21:00,-0.6,28,0.00,0.00,0.00,0,0,17.8,324,29.9,1008.9
2024-02-24T22:00,-1.6,31,0.00,0.00,0.00,0,0,16.2,339,28.8,1010.3
2024-02-24T23:00,-2.8,36,0.00,0.00,0.00,0,0,13.6,343,25.9,1011.2
2024-02-25T00:00,-3.9,39,0.00,0.00,0.00,0,0,14.7,338,23.8,1012.1
2024-02-25T01:00,-4.8,41,0.00,0.00,0.00,0,0,13.7,342,24.1,1012.8
2024-02-25T02:00,-5.4,44,0.00,0.00,0.00,0,0,11.2,345,21.6,1013.6
2024-02-25T03:00,-6.0,48,0.00,0.00,0.00,0,0,8.7,343,18.0,1014.1
2024-02-25T04:00,-6.4,52,0.00,0.00,0.00,0,0,7.1,336,14.0,1014.9
2024-02-25T05:00,-7.0,60,0.00,0.00,0.00,0,0,5.5,337,11.5,1015.5
2024-02-25T06:00,-7.3,65,0.00,0.00,0.00,0,0,5.8,338,8.3,1016.1
2024-02-25T07:00,-7.3,66,0.00,0.00,0.00,0,0,5.8,338,8.3,1016.7
2024-02-25T08:00,-6.8,59,0.00,0.00,0.00,0,0,3.6,360,8.6,1017.1
2024-02-25T09:00,-4.6,50,0.00,0.00,0.00,0,0,2.5,45,9.4,1018.0
2024-02-25T10:00,-3.3,46,0.00,0.00,0.00,0,0,0.0,270,10.1,1018.5
2024-02-25T11:00,-1.8,46,0.00,0.00,0.00,0,0,4.2,239,15.1,1018.7
2024-02-25T12:00,-0.1,45,0.00,0.00,0.00,0,0,6.4,223,19.4,1018.3
2024-02-25T13:00,1.5,43,0.00,0.00,0.00,0,0,7.4,203,20.9,1017.4
2024-02-25T14:00,2.7,42,0.00,0.00,0.00,0,0,9.7,195,23.4,1016.3
2024-02-25T15:00,3.7,40,0.00,0.00,0.00,0,0,12.1,203,25.9,1015.7
2024-02-25T16:00,4.1,41,0.00,0.00,0.00,0,0,13.3,193,27.0,1015.2
2024-02-25T17:00,2.5,56,0.00,0.00,0.00,0,0,16.2,163,29.9,1014.9
2024-02-25T18:00,1.0,67,0.00,0.00,0.00,0,0,16.1,151,29.9,1014.9
2024-02-25T19:00,-0.1,79,0.00,0.00,0.00,0,4,11.8,153,26.6,1014.9
2024-02-25T20:00,-0.3,84,0.00,0.00,0.00,0,3,10.9,174,19.1,1015.1
2024-02-25T21:00,-0.6,80,0.00,0.00,0.00,2,51,10.0,195,16.2,1015.1
2024-02-25T22:00,-1.1,78,0.00,0.00,0.00,2,59,10.6,198,16.6,1015.3
2024-02-25T23:00,-1.5,78,0.00,0.00,0.00,2,74,12.1,203,19.4,1015.3
2024-02-26T00:00,-2.0,76,0.00,0.00,0.00,3,86,12.4,206,19.4,1015.0
2024-02-26T01:00,-1.9,72,0.00,0.00,0.00,3,91,13.2,206,21.2,1014.3
2024-02-26T02:00,-1.9,70,0.00,0.00,0.00,3,93,11.2,213,20.9,1014.5
2024-02-26T03:00,-2.0,72,0.00,0.00,0.00,2,60,11.8,203,18.4,1014.2
2024-02-26T04:00,-2.2,78,0.00,0.00,0.00,3,100,8.5,216,18.7,1014.0
2024-02-26T05:00,-0.7,73,0.00,0.00,0.00,3,95,9.5,205,15.1,1013.8
2024-02-26T06:00,-1.0,77,0.00,0.00,0.00,3,97,9.0,203,15.8,1013.6
2024-02-26T07:00,-1.2,79,0.00,0.00,0.00,3,100,7.0,215,14.4,1013.6
2024-02-26T08:00,-1.1,80,0.00,0.00,0.00,0,7,7.9,219,11.5,1013.7
2024-02-26T09:00,1.0,74,0.00,0.00,0.00,3,93,9.3,208,18.0,1014.0
2024-02-26T10:00,2.9,69,0.10,0.00,0.07,71,87,7.7,233,17.6,1014.6
2024-02-26T11:00,4.4,70,2.80,0.50,1.61,75,91,13.1,217,24.5,1014.1
2024-02-26T12:00,6.2,69,0.00,0.00,0.00,2,76,13.5,224,27.0,1013.9
2024-02-26T13:00,8.3,66,0.00,0.00,0.00,0,0,10.7,230,27.0,1013.6
2024-02-26T14:00,9.9,63,0.00,0.00,0.00,0,0,10.3,205,23.8,1012.9
2024-02-26T15:00,11.1,59,0.00,0.00,0.00,0,0,13.0,185,26.3,1012.4
2024-02-26T16:00,11.4,59,0.00,0.00,0.00,0,10,13.0,174,26.6,1011.9
2024-02-26T17:00,10.8,65,0.00,0.00,0.00,3,98,13.1,164,25.2,1011.8
2024-02-26T18:00,8.4,79,0.00,0.00,0.00,3,100,11.4,156,23.4,1011.8
2024-02-26T19:00,5.9,90,0.00,0.00,0.00,3,100,9.6,167,18.7,1012.2
2024-02-26T20:00,5.0,91,0.00,0.00,0.00,3,91,7.9,180,15.1,1012.8
2024-02-26T21:00,4.0,94,0.00,0.00,0.00,3,95,7.6,185,13.7,1013.1
2024-02-26T22:00,2.8,95,0.00,0.00,0.00,1,35,10.7,192,12.2,1013.7
2024-02-26T23:00,2.3,95,0.00,0.00,0.00,1,46,12.2,223,13.7,1014.0
2024-02-27T00:00,2.0,95,0.00,0.00,0.00,3,81,10.5,239,14.0,1014.1
2024-02-27T01:00,4.2,92,0.00,0.00,0.00,3,99,5.9,284,11.9,1014.1
2024-02-27T02:00,1.5,97,0.00,0.00,0.00,3,99,3.2,27,6.5,1013.6
2024-02-27T03:00,1.8,98,0.00,0.00,0.00,1,44,5.5,101,6.1,1013.7
2024-02-27T04:00,0.1,99,0.00,0.00,0.00,0,7,7.3,81,8.3,1013.2
2024-02-27T05:00,-0.1,100,0.00,0.00,0.00,3,96,8.7,85,10.8,1012.9
2024-02-27T06:00,0.3,99,0.00,0.00,0.00,3,100,10.1,92,12.6,1013.1
2024-02-27T07:00,0.7,100,0.00,0.00,0.00,1,33,10.9,99,12.2,1013.1
2024-02-27T08:00,2.0,100,0.00,0.00,0.00,3,91,7.2,93,12.2,1012.8
2024-02-27T09:00,5.3,96,0.00,0.00,0.00,1,26,8.8,71,15.5,1013.5
2024-02-27T10:00,8.6,87,0.00,0.00,0.00,1,34,7.8,112,16.6,1013.4
2024-02-27T11:00,11.1,77,0.00,0.00,0.00,3,100,12.3,142,24.1,1012.7
2024-02-27T12:00,12.2,74,0.00,0.00,0.00,0,2,14.3,141,27.7,1012.3
2024-02-27T13:00,13.4,67,0.00,0.00,0.00,3,97,15.2,144,29.9,1011.3
2024-02-27T14:00,13.7,68,0.00,0.00,0.00,3,80,17.3,144,32.4,1010.8
2024-02-27T15:00,13.7,65,0.00,0.00,0.00,3,100,19.7,145,35.6,1009.8
2024-02-27T16:00,13.9,61,0.00,0.00,0.00,3,100,18.9,149,36.0,1008.9
2024-02-27T17:00,13.5,65,0.00,0.00,0.00,3,100,18.5,143,32.8,1008.2
2024-02-27T18:00,12.1,68,0.00,0.00,0.00,3,100,24.0,163,37.4,1008.2
2024-02-27T19:00,11.6,71,0.00,0.00,0.00,3,100,24.2,175,39.6,1008.3
2024-02-27T20:00,11.6,79,1.00,1.00,0.00,55,100,23.2,192,40.7,1009.5
2024-02-27T21:00,10.5,92,2.10,2.10,0.00,61,100,26.1,173,42.1,1009.1
2024-02-27T22:00,9.8,95,0.50,0.50,0.00,53,100,24.1,160,43.2,1009.3
2024-02-27T23:00,10.3,93,0.20,0.20,0.00,51,100,18.4,177,38.9,1008.7
2024-02-28T00:00,10.8,93,0.20,0.20,0.00,51,100,18.4,183,31.7,1008.2
2024-02-28T01:00,10.9,94,0.10,0.10,0.00,51,100,15.2,184,29.9,1007.7
2024-02-28T02:00,11.2,94,0.00,0.00,0.00,3,100,15.3,189,24.8,1006.9
2024-02-28T03:00,11.6,94,0.00,0.00,0.00,3,100,16.3,194,27.4,1006.1
2024-02-28T04:00,12.2,93,0.00,0.00,0.00,3,100,18.1,187,28.4,1005.1
2024-02-28T05:00,12.1,95,0.00,0.00,0.00,3,100,16.6,181,28.4,1004.0
2024-02-28T06:00,12.5,93,0.00,0.00,0.00,3,100,20.3,186,32.0,1003.3
2024-02-28T07:00,12.0,95,0.60,0.60,0.00,53,100,19.8,183,32.8,1003.0
2024-02-28T08:00,12.1,95,0.60,0.60,0.00,53,100,21.4,187,35.3,1002.9
2024-02-28T09:00,12.1,96,0.20,0.20,0.00,51,100,15.6,188,29.2,1002.4
2024-02-28T10:00,13.1,93,0.40,0.40,0.00,51,100,17.9,189,28.8,1002.0
2024-02-28T11:00,15.4,84,2.80,2.80,0.00,63,100,20.7,200,33.8,1001.6
2024-02-28T12:00,16.8,81,0.20,0.20,0.00,51,100,20.1,190,35.3,1001.3
2024-02-28T13:00,16.8,81,0.40,0.40,0.00,51,100,26.6,189,42.5,999.8
2024-02-28T14:00,17.0,77,0.10,0.10,0.00,51,100,23.1,184,44.6,999.5
2024-02-28T15:00,17.1,76,1.60,1.60,0.00,61,100,25.3,200,42.1,998.2
2024-02-28T16:00,15.1,88,2.70,2.70,0.00,63,100,22.7,205,43.2,997.3
2024-02-28T17:00,15.6,80,0.10,0.10,0.00,51,100,25.2,211,41.8,997.4
2024-02-28T18:00,14.6,87,1.40,1.40,0.00,61,100,25.1,209,46.1,997.2
2024-02-28T19:00,14.5,85,0.30,0.30,0.00,51,100,25.8,207,41.8,996.7
2024-02-28T20:00,13.9,91,0.60,0.60,0.00,53,100,27.5,212,45.7,997.1
2024-02-28T21:00,15.1,92,0.60,0.60,0.00,53,100,29.1,220,46.4,996.8
2024-02-28T22:00,14.7,94,2.00,2.00,0.00,61,100,30.0,260,57.6,998.4
2024-02-28T23:00,10.1,78,0.80,0.80,0.00,53,100,34.2,288,62.6,1002.3
2024-02-29T00:00,6.7,75,0.10,0.10,0.00,51,100,30.7,310,54.7,1004.7
2024-02-29T01:00,4.9,63,0.00,0.00,0.00,0,1,30.4,310,49.3,1007.2
2024-02-29T02:00,0.7,48,0.00,0.00,0.00,0,2,30.1,312,57.2,1010.2
2024-02-29T03:00,-0.9,46,0.00,0.00,0.00,0,2,26.9,305,45.4,1012.1
2024-02-29T04:00,-1.7,45,0.00,0.00,0.00,0,0,22.4,300,40.7,1013.3
2024-02-29T05:00,-2.2,45,0.00,0.00,0.00,0,0,18.7,295,34.2,1014.8
2024-02-29T06:00,-2.5,44,0.00,0.00,0.00,0,4,17.4,294,30.2,1016.6
2024-02-29T07:00,-2.8,45,0.00,0.00,0.00,0,0,17.7,294,29.2,1018.2
2024-02-29T08:00,-2.5,45,0.00,0.00,0.00,0,0,17.7,282,28.8,1020.0
2024-02-29T09:00,-0.1,41,0.00,0.00,0.00,2,77,30.5,299,49.0,1020.6
2024-02-29T10:00,0.8,41,0.00,0.00,0.00,2,69,25.6,296,50.4,1021.3
2024-02-29T11:00,1.4,40,0.00,0.00,0.00,3,100,26.3,289,45.0,1021.6
2024-02-29T12:00,1.8,37,0.00,0.00,0.00,3,100,26.4,290,46.1,1021.7
2024-02-29T13:00,2.2,38,0.00,0.00,0.00,3,100,24.7,289,45.0,1021.6
2024-02-29T14:00,3.3,35,0.00,0.00,0.00,2,61,25.7,292,45.4,1021.6
2024-02-29T15:00,4.2,30,0.00,0.00,0.00,1,43,26.5,292,46.1,1021.1
2024-02-29T16:00,4.4,28,0.00,0.00,0.00,0,1,23.5,288,46.8,1021.1
2024-02-29T17:00,4.5,27,0.00,0.00,0.00,0,0,20.6,282,40.7,1021.5
2024-02-29T18:00,3.7,30,0.00,0.00,0.00,0,0,16.7,277,36.0,1022.2
2024-02-29T19:00,1.5,37,0.00,0.00,0.00,0,0,9.7,270,27.0,1023.5
2024-02-29T20:00,-0.1,45,0.00,0.00,0.00,0,0,7.6,275,15.5,1024.7
2024-02-29T21:00,0.1,46,0.00,0.00,0.00,0,0,10.0,291,17.6,1025.2
2024-02-29T22:00,-1.1,52,0.00,0.00,0.00,0,0,7.6,301,15.8,1026.1
2024-02-29T23:00,-1.8,55,0.00,0.00,0.00,0,0,7.6,295,11.5,1026.4
2024-03-01T00:00,-2.2,56,0.00,0.00,0.00,0,0,7.9,300,12.2,1026.9
2024-03-01T01:00,-2.7,59,0.00,0.00,0.00,0,0,8.5,324,13.3,1027.6
2024-03-01T02:00,-3.3,60,0.00,0.00,0.00,0,0,7.8,338,13.3,1028.5
2024-03-01T03:00,-4.1,64,0.00,0.00,0.00,0,0,7.4,337,12.2,1029.0
2024-03-01T04:00,-4.4,67,0.00,0.00,0.00,0,0,8.6,327,10.8,1029.1
2024-03-01T05:00,-4.2,67,0.00,0.00,0.00,0,0,8.3,304,11.9,1029.8
2024-03-01T06:00,-3.5,65,0.00,0.00,0.00,0,0,6.6,283,9.7,1030.7
2024-03-01T07:00,-3.8,69,0.00,0.00,0.00,0,0,5.5,247,7.9,1031.8
2024-03-01T08:00,-3.6,77,0.00,0.00,0.00,0,0,3.8,221,7.2,1032.7
2024-03-01T09:00,-0.6,59,0.00,0.00,0.00,0,0,4.7,247,11.5,1033.4
2024-03-01T10:00,1.2,43,0.00,0.00,0.00,0,0,4.3,265,13.3,1033.8
2024-03-01T11:00,2.8,42,0.00,0.00,0.00,0,0,5.6,220,16.2,1033.9
2024-03-01T12:00,4.4,42,0.00,0.00,0.00,0,0,9.0,196,21.6,1033.8
2024-03-01T13:00,5.4,42,0.00,0.00,0.00,0,0,11.5,182,25.6,1033.1
2024-03-01T14:00,5.9,43,0.00,0.00,0.00,0,0,12.8,169,27.7,1032.0
2024-03-01T15:00,5.6,47,0.00,0.00,0.00,1,24,17.3,163,32.8,1031.6
2024-03-01T16:00,5.2,47,0.00,0.00,0.00,3,92,20.3,163,36.7,1031.9
2024-03-01T17:00,4.9,49,0.00,0.00,0.00,3,97,20.1,159,36.7,1031.4
2024-03-01T18:00,4.0,54,0.00,0.00,0.00,3,95,18.3,158,35.3,1030.9
2024-03-01T19:00,2.5,62,0.00,0.00,0.00,3,100,14.6,164,29.2,1030.8
2024-03-01T20:00,2.2,64,0.00,0.00,0.00,3,100,14.1,177,24.5,1031.2
2024-03-01T21:00,2.7,69,0.00,0.00,0.00,3,100,14.7,169,24.5,1030.9
2024-03-01T22:00,2.6,72,0.00,0.00,0.00,3,100,14.0,181,23.0,1030.9
2024-03-01T23:00,2.2,77,0.00,0.00,0.00,3,100,10.1,182,22.3,1030.7
2024-03-02T00:00,1.8,85,0.00,0.00,0.00,3,100,7.6,180,15.8,1030.1
2024-03-02T01:00,2.2,86,0.00,0.00,0.00,3,100,6.1,180,12.2,1029.6
2024-03-02T02:00,3.5,80,0.00,0.00,0.00,3,100,5.6,195,10.8,1029.6
2024-03-02T03:00,3.7,79,0.00,0.00,0.00,3,100,4.7,203,8.6,1029.2
2024-03-02T04:00,3.4,86,0.00,0.00,0.00,3,100,6.1,183,7.2,1028.4
2024-03-02T05:00,3.4,87,0.10,0.10,0.00,51,100,5.0,90,7.2,1027.7
2024-03-02T06:00,3.6,89,0.10,0.10,0.00,51,100,4.1,75,5.8,1027.6
2024-03-02T07:00,3.9,91,0.10,0.10,0.00,51,100,6.4,63,9.4,1027.4
2024-03-02T08:00,4.0,93,0.10,0.10,0.00,51,100,8.6,57,13.0,1026.9
2024-03-02T09:00,5.4,95,0.50,0.50,0.00,53,100,9.5,81,14.8,1026.2
2024-03-02T10:00,6.5,95,0.60,0.60,0.00,53,100,10.8,86,17.3,1025.7
2024-03-02T11:00,7.6,94,0.60,0.60,0.00,53,100,12.6,90,20.9,1024.8
2024-03-02T12:00,8.1,94,1.10,1.10,0.00,55,100,15.0,114,23.8,1023.9
2024-03-02T13:00,8.8,93,2.10,2.10,0.00,61,100,16.7,115,27.7,1022.5
2024-03-02T14:00,8.6,95,2.80,2.80,0.00,63,100,11.7,108,26.6,1021.2
2024-03-02T15:00,8.9,95,3.00,3.00,0.00,63,100,15.8,102,24.8,1019.8
2024-03-02T16:00,9.1,95,3.10,3.10,0.00,63,100,19.4,100,29.9,1018.8
2024-03-02T17:00,9.8,95,4.20,4.20,0.00,63,100,26.5,102,42.5,1016.6
2024-03-02T18:00,10.1,94,4.80,4.80,0.00,63,100,25.4,111,46.4,1015.5
2024-03-02T19:00,9.8,95,3.90,3.90,0.00,63,100,22.6,115,41.4,1015.2
2024-03-02T20:00,9.3,96,1.00,1.00,0.00,55,100,19.2,107,36.7,1014.0
2024-03-02T21:00,9.5,99,0.00,0.00,0.00,3,100,7.8,193,14.8,1012.7
2024-03-02T22:00,9.1,99,0.00,0.00,0.00,3,100,6.5,267,9.0,1012.8
2024-03-02T23:00,8.9,99,0.00,0.00,0.00,3,100,5.5,293,7.9,1012.9
2024-03-03T00:00,8.6,98,0.00,0.00,0.00,3,100,10.8,307,17.3,1013.2
2024-03-03T01:00,8.4,96,0.00,0.00,0.00,3,100,13.8,313,21.6,1013.6
2024-03-03T02:00,8.1,94,0.00,0.00,0.00,1,31,14.3,311,22.3,1014.1
2024-03-03T03:00,7.4,95,0.00,0.00,0.00,1,29,15.5,312,24.5,1014.3
2024-03-03T04:00,7.1,95,0.00,0.00,0.00,3,100,15.8,317,25.6,1014.4
2024-03-03T05:00,7.0,94,0.00,0.00,0.00,0,14,13.0,316,25.2,1014.9
2024-03-03T06:00,6.3,96,0.00,0.00,0.00,0,11,10.7,312,20.9,1015.5
2024-03-03T07:00,5.9,96,0.00,0.00,0.00,0,18,9.7,318,16.9,1016.5
2024-03-03T08:00,5.9,96,0.00,0.00,0.00,0,2,9.2,315,15.1,1017.6
2024-03-03T09:00,8.4,91,0.00,0.00,0.00,0,0,10.9,297,19.4,1017.9
2024-03-03T10:00,10.6,83,0.00,0.00,0.00,0,0,10.5,319,20.9,1018.4
2024-03-03T11:00,12.9,75,0.00,0.00,0.00,0,0,11.7,317,23.8,1018.6
2024-03-03T12:00,14.9,68,0.00,0.00,0.00,0,2,13.0,316,26.6,1018.4
